location_id,candidate_id,requested_lat,requested_lng,pano_lat,pano_lng,capture_date,capture_year,pano_id,road_heading,copyright,metadata_status,cell_id,x_m,y_m,image_id,heading_set,images_per_location,direction_index,direction_label,heading_strategy,image_heading,image_pitch,image_fov,image_width,image_height,batch_number,batch_id,batch_location_index,image_file,image_url,image_downloaded,download_status,download_error
034f3e35929eeed95a893485fa074eda135cc2bb,c4ef347fefd16316ea87d5dbe78e5e17340ffe4e,-15.800669600058864,-48.13335999996593,-15.800690908604,-48.13339265479155,2026-02,2026,RwPcj8lx3Fxg8QMIprutpw,67.28578860642047,© Google,OK,3_5,164283.03878458956,8250611.866288561,3ab4779f48874d3ca9d884bae021fd47e3fca85e,cardinal,4,0,0_deg_north,cardinal,0,0,90,640,640,8,batch_0008,1,datasets/df_2024_uniform/batch_0008/images/3ab4779f48874d3ca9d884bae021fd47e3fca85e.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0008/images/3ab4779f48874d3ca9d884bae021fd47e3fca85e.jpg,True,downloaded,
034f3e35929eeed95a893485fa074eda135cc2bb,c4ef347fefd16316ea87d5dbe78e5e17340ffe4e,-15.800669600058864,-48.13335999996593,-15.800690908604,-48.13339265479155,2026-02,2026,RwPcj8lx3Fxg8QMIprutpw,67.28578860642047,© Google,OK,3_5,164283.03878458956,8250611.866288561,7709ac97205240ace5fe7cbe5699c81b1fb2afb8,cardinal,4,1,90_deg_east,cardinal,90,0,90,640,640,8,batch_0008,2,datasets/df_2024_uniform/batch_0008/images/7709ac97205240ace5fe7cbe5699c81b1fb2afb8.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0008/images/7709ac97205240ace5fe7cbe5699c81b1fb2afb8.jpg,True,downloaded,
034f3e35929eeed95a893485fa074eda135cc2bb,c4ef347fefd16316ea87d5dbe78e5e17340ffe4e,-15.800669600058864,-48.13335999996593,-15.800690908604,-48.13339265479155,2026-02,2026,RwPcj8lx3Fxg8QMIprutpw,67.28578860642047,© Google,OK,3_5,164283.03878458956,8250611.866288561,09911413d2c15f6fa3819d69695ef62131e7e6d1,cardinal,4,2,180_deg_south,cardinal,180,0,90,640,640,8,batch_0008,3,datasets/df_2024_uniform/batch_0008/images/09911413d2c15f6fa3819d69695ef62131e7e6d1.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0008/images/09911413d2c15f6fa3819d69695ef62131e7e6d1.jpg,True,downloaded,
034f3e35929eeed95a893485fa074eda135cc2bb,c4ef347fefd16316ea87d5dbe78e5e17340ffe4e,-15.800669600058864,-48.13335999996593,-15.800690908604,-48.13339265479155,2026-02,2026,RwPcj8lx3Fxg8QMIprutpw,67.28578860642047,© Google,OK,3_5,164283.03878458956,8250611.866288561,05a510262c5035d3599f011c43291533b9b214cd,cardinal,4,3,270_deg_west,cardinal,270,0,90,640,640,8,batch_0008,4,datasets/df_2024_uniform/batch_0008/images/05a510262c5035d3599f011c43291533b9b214cd.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0008/images/05a510262c5035d3599f011c43291533b9b214cd.jpg,True,downloaded,
04828306950ca9e0e9363a95c58379fb45b578e1,e7a1af89569c82a5902290884cf605239853b5bb,-15.74849970067167,-47.76948879967141,-15.74849753809186,-47.7694584295597,2024-07,2024,SlY_Q6HHzJ7nX5qJGRCKMA,70.61037670149513,© Google,OK,10_6,203221.0138537085,8256935.995221343,9ed1fc33ae735328def9692f3da63b92c26c5ace,cardinal,4,0,0_deg_north,cardinal,0,0,90,640,640,8,batch_0008,5,datasets/df_2024_uniform/batch_0008/images/9ed1fc33ae735328def9692f3da63b92c26c5ace.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0008/images/9ed1fc33ae735328def9692f3da63b92c26c5ace.jpg,True,downloaded,
04828306950ca9e0e9363a95c58379fb45b578e1,e7a1af89569c82a5902290884cf605239853b5bb,-15.74849970067167,-47.76948879967141,-15.74849753809186,-47.7694584295597,2024-07,2024,SlY_Q6HHzJ7nX5qJGRCKMA,70.61037670149513,© Google,OK,10_6,203221.0138537085,8256935.995221343,1efab79b6d3e305991c73866ddca32888876ead2,cardinal,4,1,90_deg_east,cardinal,90,0,90,640,640,8,batch_0008,6,datasets/df_2024_uniform/batch_0008/images/1efab79b6d3e305991c73866ddca32888876ead2.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0008/images/1efab79b6d3e305991c73866ddca32888876ead2.jpg,True,downloaded,
04828306950ca9e0e9363a95c58379fb45b578e1,e7a1af89569c82a5902290884cf605239853b5bb,-15.74849970067167,-47.76948879967141,-15.74849753809186,-47.7694584295597,2024-07,2024,SlY_Q6HHzJ7nX5qJGRCKMA,70.61037670149513,© Google,OK,10_6,203221.0138537085,8256935.995221343,527c47fbea10515defd8348a34856308602bf361,cardinal,4,2,180_deg_south,cardinal,180,0,90,640,640,8,batch_0008,7,datasets/df_2024_uniform/batch_0008/images/527c47fbea10515defd8348a34856308602bf361.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0008/images/527c47fbea10515defd8348a34856308602bf361.jpg,True,downloaded,
04828306950ca9e0e9363a95c58379fb45b578e1,e7a1af89569c82a5902290884cf605239853b5bb,-15.74849970067167,-47.76948879967141,-15.74849753809186,-47.7694584295597,2024-07,2024,SlY_Q6HHzJ7nX5qJGRCKMA,70.61037670149513,© Google,OK,10_6,203221.0138537085,8256935.995221343,c224d3d9b92ceb8a7413a37e9e38274b08716102,cardinal,4,3,270_deg_west,cardinal,270,0,90,640,640,8,batch_0008,8,datasets/df_2024_uniform/batch_0008/images/c224d3d9b92ceb8a7413a37e9e38274b08716102.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0008/images/c224d3d9b92ceb8a7413a37e9e38274b08716102.jpg,True,downloaded,
04a58a6ef542c7f57e9ceb1d30dd50783b366301,2c40d80182020de71138aab5af1fa27bddea4870,-15.782812252219593,-48.139746156277845,-15.78284067095875,-48.13972505998371,2024-07,2024,U2-kJxj4mNhJMyAmoaeHQA,158.7882982674106,© Google,OK,2_6,163568.69609236607,8252579.436102032,3896f9145e57412da494002b2e80d1743b9e0e86,cardinal,4,0,0_deg_north,cardinal,0,0,90,640,640,8,batch_0008,9,datasets/df_2024_uniform/batch_0008/images/3896f9145e57412da494002b2e80d1743b9e0e86.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0008/images/3896f9145e57412da494002b2e80d1743b9e0e86.jpg,True,downloaded,
04a58a6ef542c7f57e9ceb1d30dd50783b366301,2c40d80182020de71138aab5af1fa27bddea4870,-15.782812252219593,-48.139746156277845,-15.78284067095875,-48.13972505998371,2024-07,2024,U2-kJxj4mNhJMyAmoaeHQA,158.7882982674106,© Google,OK,2_6,163568.69609236607,8252579.436102032,e7c29569b39ddf63e3405a4260604f15e9a91306,cardinal,4,1,90_deg_east,cardinal,90,0,90,640,640,8,batch_0008,10,datasets/df_2024_uniform/batch_0008/images/e7c29569b39ddf63e3405a4260604f15e9a91306.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0008/images/e7c29569b39ddf63e3405a4260604f15e9a91306.jpg,True,downloaded,
