location_id,candidate_id,requested_lat,requested_lng,pano_lat,pano_lng,capture_date,capture_year,pano_id,road_heading,copyright,metadata_status,cell_id,x_m,y_m,image_id,heading_set,images_per_location,direction_index,direction_label,heading_strategy,image_heading,image_pitch,image_fov,image_width,image_height,batch_number,batch_id,batch_location_index,image_file,image_url,image_downloaded,download_status,download_error
051de3ee58727fb0c230815ac8b3171a235ecd6c,730a4d04945b71a5c56da1f0258b29a9aa87b476,-15.652487100000194,-47.57094955,-15.65246475322552,-47.57093205777525,2025-07,2025,eOYVrO1DwQ-wwOmTpbb9hA,264.205236523661,© Google,OK,15_9,224380.10186601893,8267834.749421012,18a0b88de28eb102429acab96b56907b76d34ef7,cardinal,4,0,0_deg_north,cardinal,0,0,90,640,640,3,batch_0003,1,datasets/df_2024_uniform/batch_0003/images/18a0b88de28eb102429acab96b56907b76d34ef7.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0003/images/18a0b88de28eb102429acab96b56907b76d34ef7.jpg,True,downloaded,
051de3ee58727fb0c230815ac8b3171a235ecd6c,730a4d04945b71a5c56da1f0258b29a9aa87b476,-15.652487100000194,-47.57094955,-15.65246475322552,-47.57093205777525,2025-07,2025,eOYVrO1DwQ-wwOmTpbb9hA,264.205236523661,© Google,OK,15_9,224380.10186601893,8267834.749421012,455ccec32bc75e4f82b3f54d688feb810766462d,cardinal,4,1,90_deg_east,cardinal,90,0,90,640,640,3,batch_0003,2,datasets/df_2024_uniform/batch_0003/images/455ccec32bc75e4f82b3f54d688feb810766462d.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0003/images/455ccec32bc75e4f82b3f54d688feb810766462d.jpg,True,downloaded,
051de3ee58727fb0c230815ac8b3171a235ecd6c,730a4d04945b71a5c56da1f0258b29a9aa87b476,-15.652487100000194,-47.57094955,-15.65246475322552,-47.57093205777525,2025-07,2025,eOYVrO1DwQ-wwOmTpbb9hA,264.205236523661,© Google,OK,15_9,224380.10186601893,8267834.749421012,8f6448ef3088ee4d3d65aa6f06dc771d8d59ecbe,cardinal,4,2,180_deg_south,cardinal,180,0,90,640,640,3,batch_0003,3,datasets/df_2024_uniform/batch_0003/images/8f6448ef3088ee4d3d65aa6f06dc771d8d59ecbe.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0003/images/8f6448ef3088ee4d3d65aa6f06dc771d8d59ecbe.jpg,True,downloaded,
051de3ee58727fb0c230815ac8b3171a235ecd6c,730a4d04945b71a5c56da1f0258b29a9aa87b476,-15.652487100000194,-47.57094955,-15.65246475322552,-47.57093205777525,2025-07,2025,eOYVrO1DwQ-wwOmTpbb9hA,264.205236523661,© Google,OK,15_9,224380.10186601893,8267834.749421012,2ffc27bdac274515f3693fe60bbaa94856e0f243,cardinal,4,3,270_deg_west,cardinal,270,0,90,640,640,3,batch_0003,4,datasets/df_2024_uniform/batch_0003/images/2ffc27bdac274515f3693fe60bbaa94856e0f243.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0003/images/2ffc27bdac274515f3693fe60bbaa94856e0f243.jpg,True,downloaded,
0522c44c0a34808c7cdb041448d09decf5ae09ef,1d77c808cf258e0260da6c47a1e0bc311e371593,-15.699853217199651,-47.43438742960703,-15.69981569834088,-47.43435757370906,2025-07,2025,bUiaBlB7LwxmnguDEmhpFw,31.007768935645853,© Google,OK,18_8,239088.3356461405,8262764.198887737,027804eab0d3b17cb882171aa6bb7897af07976c,cardinal,4,0,0_deg_north,cardinal,0,0,90,640,640,3,batch_0003,5,datasets/df_2024_uniform/batch_0003/images/027804eab0d3b17cb882171aa6bb7897af07976c.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0003/images/027804eab0d3b17cb882171aa6bb7897af07976c.jpg,True,downloaded,
0522c44c0a34808c7cdb041448d09decf5ae09ef,1d77c808cf258e0260da6c47a1e0bc311e371593,-15.699853217199651,-47.43438742960703,-15.69981569834088,-47.43435757370906,2025-07,2025,bUiaBlB7LwxmnguDEmhpFw,31.007768935645853,© Google,OK,18_8,239088.3356461405,8262764.198887737,f131d6fbc291e8bdb921f942daec84e3627d54cd,cardinal,4,1,90_deg_east,cardinal,90,0,90,640,640,3,batch_0003,6,datasets/df_2024_uniform/batch_0003/images/f131d6fbc291e8bdb921f942daec84e3627d54cd.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0003/images/f131d6fbc291e8bdb921f942daec84e3627d54cd.jpg,True,downloaded,
0522c44c0a34808c7cdb041448d09decf5ae09ef,1d77c808cf258e0260da6c47a1e0bc311e371593,-15.699853217199651,-47.43438742960703,-15.69981569834088,-47.43435757370906,2025-07,2025,bUiaBlB7LwxmnguDEmhpFw,31.007768935645853,© Google,OK,18_8,239088.3356461405,8262764.198887737,d4921dcb1f7383d3f7594be80df1682737a6c5ec,cardinal,4,2,180_deg_south,cardinal,180,0,90,640,640,3,batch_0003,7,datasets/df_2024_uniform/batch_0003/images/d4921dcb1f7383d3f7594be80df1682737a6c5ec.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0003/images/d4921dcb1f7383d3f7594be80df1682737a6c5ec.jpg,True,downloaded,
0522c44c0a34808c7cdb041448d09decf5ae09ef,1d77c808cf258e0260da6c47a1e0bc311e371593,-15.699853217199651,-47.43438742960703,-15.69981569834088,-47.43435757370906,2025-07,2025,bUiaBlB7LwxmnguDEmhpFw,31.007768935645853,© Google,OK,18_8,239088.3356461405,8262764.198887737,fb3e66fd3e57485528e6683ed965f0f535eda705,cardinal,4,3,270_deg_west,cardinal,270,0,90,640,640,3,batch_0003,8,datasets/df_2024_uniform/batch_0003/images/fb3e66fd3e57485528e6683ed965f0f535eda705.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0003/images/fb3e66fd3e57485528e6683ed965f0f535eda705.jpg,True,downloaded,
060b80bb26043d3e12159290cd9fb74cb9c97257,9332bf6a04f5d570c49b358befdd4b144fcdc601,-15.915882904036502,-47.47611018567291,-15.91585143297196,-47.4761047038408,2024-09,2024,YQG6j6IoqnXWLIrX_ME_OQ,257.66724097420104,© Google,OK,17_3,234895.93788518096,8238797.568384315,61b170041cf005fcf1f46be973166ace27316f4c,cardinal,4,0,0_deg_north,cardinal,0,0,90,640,640,3,batch_0003,9,datasets/df_2024_uniform/batch_0003/images/61b170041cf005fcf1f46be973166ace27316f4c.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0003/images/61b170041cf005fcf1f46be973166ace27316f4c.jpg,True,downloaded,
060b80bb26043d3e12159290cd9fb74cb9c97257,9332bf6a04f5d570c49b358befdd4b144fcdc601,-15.915882904036502,-47.47611018567291,-15.91585143297196,-47.4761047038408,2024-09,2024,YQG6j6IoqnXWLIrX_ME_OQ,257.66724097420104,© Google,OK,17_3,234895.93788518096,8238797.568384315,8f60020a46448b84e5e3e9447ebfadbbdabf936b,cardinal,4,1,90_deg_east,cardinal,90,0,90,640,640,3,batch_0003,10,datasets/df_2024_uniform/batch_0003/images/8f60020a46448b84e5e3e9447ebfadbbdabf936b.jpg,https://raw.githubusercontent.com/GUIA-DD/dataset-streetview/refs/heads/main/datasets/df_2024_uniform/batch_0003/images/8f60020a46448b84e5e3e9447ebfadbbdabf936b.jpg,True,downloaded,
