location_id,pano_id,pano_lat,pano_lng,capture_date,road_heading
0111ca00d9298ee54b446ca5cc589f3d44e2149e,MqRUme6KoVh6JwuRoVjSpQ,-15.64445349666135,-47.63317948092745,2025-07,177.8527024452629
022afd17e8b83c14b1e6448907874fa6f75c000f,a4JKPFzgs4F2o9g643W6lg,-15.78997415653934,-47.84325936389851,2026-01,346.1699400038735
03768ea9bb920d4acc69949f2106e7f042ff3897,DIFmJpygidVY8cmzpM47Og,-15.80390368696165,-47.99086514243172,2024-06,196.71300771620577
048c2f0ba9c59618b82a4a93f67b7f70d2b6c259,jHLiRpdLSSbkxsAxmVRrMA,-15.8490124092278,-47.97212859646824,2024-06,282.1720684194965
04c33f8b5e0dacd4bc14d0e02d12279e5e209a96,CX586W5zeIHWfSlIy1aKxw,-15.77438890394197,-47.93778722191102,2025-07,196.04358831897784
0779a50b6c0f2b97ef61b12cc5db29b4f3d43d8b,8fihXqmMQqBm9gt5DN4mhg,-15.81110166392029,-48.1331430356773,2026-02,247.5660204301998
088a1e13577c3e5be8bddd3836101416fe831b70,e9SvSawX-3txYyVSSPsFPQ,-15.87198263921493,-47.93354211500979,2024-12,254.28295678731382
08a147e453ddb9f0fca0b5ff1e322bd739bf2ad6,pDsit_lXk1nPGg3au-PMLA,-16.0109340702859,-48.04872445688202,2025-05,212.25265142682963
0a5514079ba1f19c3e005cea8d4304791fdd19b8,HuqLpAqP84jrGQvpz3JAkg,-15.89155631779495,-48.05371462802176,2025-06,342.12473249487016
0a8155865833136c43d99103cc582641a8698c14,MS-glkM73xtU4oUKZ_HlNg,-15.92480385981486,-48.10756030879789,2025-07,34.408548116793476
0adbc88dd5cfbd760fc0903a3eea6d3dc476dbff,rJ2aTYVT-WPAU9dvUhV4fQ,-15.86052284353198,-48.08111943470771,2025-06,243.8718929893581
0c12c5537a84835c63339a9e190469b5ff1d2975,tiUNcm0ppwuhqzo8cuNnKg,-15.88370101244847,-48.09686344992878,2025-06,72.66958355207916
0ffa8946c7ca82f1a7cbac16130995173c29547f,45vkJYApW01XBxYwGkF1Wg,-15.86415560703594,-48.02688735489892,2024-07,332.7316363562105
1032d05a39c6fad0024cc4c7fa7240f1c05f1609,Ej5ioP4oztPkfpfECSgUMQ,-16.00768626692691,-48.05342194369834,2025-05,1.0596623635639357
126e74dfb63d30249480c49a7b294878733b6f1c,DWXutU9Ct1m8FQwXExX8MQ,-15.78399400479574,-47.98852712810513,2024-06,280.88470219928126
12871195f23f0ca0822ecc1add6b95a1ba93a399,M0Z4L1M6aAVq6hOlLstHhQ,-15.85626317033691,-47.96878477659538,2024-06,117.4235372931472
131f4ca33afb8be14c48ef34b42ec12adcfd5959,KJGwmbEaHbe36urhks7LJA,-15.8358318026822,-47.92061052654413,2024-06,65.99255756841285
156855cb64a1d261d4063ce9c19a843a2b4d91d3,FR4G_TWeYq_vvxIsOcWYIg,-15.63210099850091,-47.64036963547007,2024-08,356.5712424727678
156ae53e92dc50c2c746fba886cfd3113abb95af,6waqTh2ZZiZUtf-FNUKxIg,-15.60332502145086,-47.64479838063023,2024-08,2.230237160498552
158b23dd9eb10c630f0cdc9074301558c3b9ed52,8bYQHFqROdyp-FhT-WGsoA,-15.85209283224708,-47.94493018072249,2024-06,157.58703999903594
172bd4b97641f605b22e65511d96d4f3ca1cbc3d,Wi0uzON4SuWAatLMAohGzg,-15.9050042918391,-48.04833253265399,2025-06,341.3142610667876
1863beb5ed1a7fa2a722e8c8de1d66dfbcafebdb,TyH5JW7qDBeMkMUf0p3USw,-15.84905731816396,-48.04771166393441,2024-07,333.3090769765709
1865252146badcba0c6a5e4803ffd9b2799407a9,CrLTeLOQc9RAZgLNGRjUaw,-15.79211638978423,-47.97608011668164,2024-06,297.83397970511237
19319679f84cceada734a862fb23e52c0f201522,0ZkEqgFducR5zH9J2y9yoA,-16.01435418485585,-48.06473382115566,2025-05,63.849122003705304
19adf5b6c3f93f8a42907a08e029b4056ed2b10d,TeRbASRwls3ux3G81VuuVg,-15.75462803807392,-47.88024441687955,2024-06,343.61927041952714
1ba431ce442a6585b1808c8d3559e96dc8f37f9a,jtWVoQEDPPv3EFmd2WEP-g,-15.90082995146145,-48.06699855546783,2025-07,341.7957204485144
1d47f05a372a8714aaae3933d212692d883d7075,d6jjwk8nI3YnXrl604wxLA,-15.87374138107246,-47.97015721417889,2024-06,343.4717882199962
1f4227a5ffbabc7742957533fa34f6d8421fa0f8,KSMtYdw-UMqg0ledmNrwRg,-15.90264761459751,-48.04279709681116,2025-06,71.6428181527238
